dam,dir,encounter,m,y
79,n,water elemental,3,1398
43,s,merpeople,3,1398
74,n,nessie,3,1398
11,n,pirates,3,1398
45,s,pirates,3,1398
17,n,pirates,3,1398
42,s,crabmonsters,3,1398
48,n,kraken,3,1398
20,s,pirates,3,1398
14,s,pirates,3,1398
36,n,pirates,3,1398
10,n,harpy,3,1398
18,s,sharks,3,1398
34,n,pirates,3,1398
59,n,crabmonsters,3,1398
4,n,harpy,3,1398
45,s,merpeople,3,1398
43,s,merpeople,3,1398
27,n,pirates,3,1398
50,s,merpeople,3,1398
19,s,pirates,3,1398
53,n,merpeople,3,1398
100,n,unknown,3,1398
47,s,kraken,3,1398
60,s,merpeople,3,1398
9,n,harpy,3,1398
79,n,water elemental,3,1398
92,n,demon whale,3,1398
19,n,pirates,3,1398
56,n,merpeople,3,1398
54,s,pirates,3,1398
11,n,sharks,3,1398
22,n,sharks,3,1398
100,n,unknown,3,1398
22,n,crabmonsters,3,1398
100,s,unknown,3,1398
18,n,pirates,3,1398
66,n,merpeople,3,1398
36,s,merpeople,3,1398
26,n,sharks,3,1398
82,s,water elemental,3,1398
47,n,crabmonsters,3,1398
78,n,water elemental,3,1398
19,n,sharks,3,1398
34,s,crabmonsters,3,1398
16,s,pirates,3,1398
43,n,sharks,3,1398
71,n,nessie,3,1398
100,n,unknown,3,1398
25,s,pirates,3,1398
7,s,harpy,3,1398
20,s,pirates,3,1398
100,s,unknown,3,1398
36,n,sharks,3,1398
16,n,pirates,3,1398
25,n,pirates,3,1398
14,s,pirates,3,1398
55,n,kraken,3,1398
14,s,harpy,3,1398
34,n,pirates,3,1398
53,s,merpeople,3,1398
12,s,crabmonsters,3,1398
100,s,unknown,3,1398
84,s,water elemental,3,1398
24,n,pirates,3,1398
38,n,pirates,3,1398
77,n,merpeople,3,1398
100,s,unknown,3,1398
77,s,water elemental,3,1398
37,n,pirates,3,1398
9,s,harpy,3,1398
48,n,kraken,3,1398
91,s,nessie,3,1398
10,s,crabmonsters,3,1398
49,s,merpeople,3,1398
38,s,merpeople,3,1398
17,n,pirates,3,1398
80,n,water elemental,3,1398
75,s,water elemental,3,1398
12,s,pirates,3,1398
62,s,kraken,3,1398
15,n,sharks,3,1398
26,s,sharks,3,1398
63,s,crabmonsters,3,1398
17,n,pirates,3,1398
81,n,nessie,3,1398
100,n,unknown,3,1398
100,n,unknown,3,1398
37,s,sharks,3,1398
12,n,sharks,3,1398
45,s,pirates,3,1398
77,n,water elemental,3,1398
74,n,crabmonsters,3,1398
11,n,pirates,4,1398
29,s,sharks,4,1398
33,s,pirates,4,1398
76,s,water elemental,4,1398
61,n,kraken,4,1398
41,s,pirates,4,1398
11,n,pirates,4,1398
16,n,pirates,4,1398
100,n,unknown,4,1398
37,n,pirates,4,1398
16,n,harpy,4,1398
100,s,unknown,4,1398
18,n,pirates,4,1398
25,n,sharks,4,1398
17,s,sharks,4,1398
83,n,water elemental,4,1398
100,n,unknown,4,1398
78,s,water elemental,4,1398
48,n,pirates,4,1398
91,n,crabmonsters,4,1398
43,s,crabmonsters,4,1398
23,n,sharks,4,1398
24,n,pirates,4,1398
20,s,sharks,4,1398
41,n,pirates,4,1398
35,n,pirates,4,1398
63,s,kraken,4,1398
24,s,sharks,4,1398
19,s,sharks,4,1398
26,n,pirates,4,1398
24,s,merpeople,4,1398
14,s,pirates,4,1398
57,n,merpeople,4,1398
62,s,kraken,4,1398
92,s,nessie,4,1398
24,n,sharks,4,1398
21,s,harpy,4,1398
76,n,water elemental,4,1398
61,n,merpeople,4,1398
14,s,pirates,4,1398
45,n,kraken,4,1398
35,s,merpeople,4,1398
57,n,kraken,4,1398
53,n,merpeople,4,1398
100,n,unknown,4,1398
18,s,pirates,4,1398
100,s,unknown,4,1398
100,s,unknown,4,1398
15,n,pirates,4,1398
20,n,sharks,4,1398
56,s,merpeople,4,1398
26,n,crabmonsters,4,1398
46,n,kraken,4,1398
43,n,pirates,4,1398
100,s,unknown,4,1398
82,s,water elemental,4,1398
37,n,merpeople,4,1398
49,n,merpeople,4,1398
42,n,kraken,4,1398
43,s,pirates,4,1398
23,n,sharks,4,1398
48,s,pirates,4,1398
57,n,crabmonsters,4,1398
87,n,nessie,4,1398
57,s,merpeople,4,1398
72,s,merpeople,4,1398
58,s,kraken,4,1398
100,s,unknown,4,1398
67,n,merpeople,4,1398
74,s,nessie,4,1398
13,s,pirates,4,1398
82,s,water elemental,4,1398
28,n,sharks,4,1398
21,n,sharks,4,1398
19,s,pirates,4,1398
37,n,pirates,4,1398
31,n,sharks,4,1398
10,n,harpy,4,1398
42,s,pirates,4,1398
80,s,water elemental,4,1398
18,n,sharks,4,1398
43,s,pirates,4,1398
11,n,sharks,4,1398
100,s,unknown,4,1398
16,s,sharks,4,1398
78,n,water elemental,4,1398
86,s,nessie,4,1398
16,s,pirates,4,1398
15,n,pirates,4,1398
48,n,pirates,4,1398
31,n,pirates,4,1398
55,n,pirates,4,1398
74,s,water elemental,4,1398
10,s,sharks,4,1398
53,n,merpeople,4,1398
22,s,pirates,4,1398
97,n,nessie,4,1398
39,s,pirates,4,1398
40,n,pirates,4,1398
12,s,harpy,4,1398
15,s,harpy,4,1398
83,s,water elemental,4,1398
63,n,kraken,4,1398
36,s,pirates,4,1398
78,s,water elemental,4,1398
16,s,pirates,4,1398
47,n,pirates,4,1398
46,s,merpeople,4,1398
55,s,pirates,4,1398
28,s,sharks,4,1398
25,n,sharks,4,1398
21,n,pirates,4,1398
26,n,sharks,4,1398
15,n,sharks,4,1398
16,n,pirates,4,1398
13,n,pirates,4,1398
8,s,sharks,4,1398
60,s,kraken,4,1398
58,s,merpeople,4,1398
10,n,harpy,4,1398
36,s,sharks,4,1398
13,n,pirates,4,1398
39,s,pirates,4,1398
11,s,pirates,4,1398
48,s,pirates,4,1398
22,n,harpy,4,1398
63,s,kraken,4,1398
56,s,merpeople,4,1398
41,s,pirates,4,1398
70,n,kraken,4,1398
39,n,merpeople,4,1398
45,n,pirates,4,1398
89,s,demon whale,4,1398
49,s,kraken,4,1398
26,s,pirates,4,1398
19,s,merpeople,4,1398
60,s,merpeople,4,1398
32,s,pirates,4,1398
54,s,pirates,4,1398
11,s,harpy,4,1398
100,n,unknown,4,1398
51,n,crabmonsters,4,1398
44,n,pirates,4,1398
80,n,water elemental,4,1398
16,n,pirates,4,1398
87,n,nessie,4,1398
16,s,pirates,4,1398
44,s,pirates,4,1398
23,n,sharks,4,1398
18,s,sharks,4,1398
100,s,unknown,4,1398
10,n,sharks,4,1398
24,n,sharks,4,1398
49,n,pirates,4,1398
53,s,kraken,4,1398
10,n,pirates,4,1398
20,s,pirates,4,1398
39,n,pirates,4,1398
59,n,kraken,4,1398
84,n,water elemental,4,1398
13,n,pirates,4,1398
30,s,pirates,4,1398
21,n,sharks,4,1398
89,s,nessie,4,1398
28,n,pirates,4,1398
16,n,sharks,4,1398
29,s,pirates,4,1398
100,s,unknown,4,1398
36,n,sharks,4,1398
81,s,water elemental,4,1398
84,n,water elemental,4,1398
86,s,nessie,4,1398
55,s,merpeople,4,1398
17,n,harpy,4,1398
29,n,sharks,4,1398
21,n,pirates,4,1398
21,n,sharks,4,1398
12,n,harpy,4,1398
20,s,sharks,4,1398
63,n,kraken,4,1398
19,n,harpy,4,1398
51,s,merpeople,4,1398
15,n,pirates,4,1398
23,n,pirates,4,1398
19,n,pirates,5,1398
72,n,crabmonsters,5,1398
41,s,pirates,5,1398
39,s,crabmonsters,5,1398
36,s,pirates,5,1398
20,s,pirates,5,1398
20,s,pirates,5,1398
28,n,sharks,5,1398
20,s,pirates,5,1398
6,n,harpy,5,1398
15,n,sharks,5,1398
23,s,pirates,5,1398
100,s,unknown,5,1398
100,s,unknown,5,1398
64,n,merpeople,5,1398
100,n,unknown,5,1398
30,s,sharks,5,1398
44,n,pirates,5,1398
100,s,unknown,5,1398
24,s,pirates,5,1398
100,s,unknown,5,1398
10,s,sharks,5,1398
50,n,merpeople,5,1398
12,n,harpy,5,1398
94,n,nessie,5,1398
74,s,water elemental,5,1398
27,s,crabmonsters,5,1398
79,n,water elemental,5,1398
68,n,nessie,5,1398
26,s,sharks,5,1398
41,n,merpeople,5,1398
44,n,sharks,5,1398
51,s,pirates,5,1398
33,s,sharks,5,1398
41,n,merpeople,5,1398
58,s,pirates,5,1398
96,n,crabmonsters,5,1398
71,n,merpeople,5,1398
14,s,merpeople,5,1398
32,n,crabmonsters,5,1398
27,n,sharks,5,1398
21,n,pirates,5,1398
81,n,water elemental,5,1398
42,n,merpeople,5,1398
20,n,pirates,5,1398
14,s,harpy,5,1398
56,s,pirates,5,1398
13,s,pirates,5,1398
23,n,sharks,5,1398
78,s,water elemental,5,1398
85,s,water elemental,5,1398
45,n,sharks,5,1398
40,n,pirates,5,1398
100,n,unknown,5,1398
100,n,unknown,5,1398
17,s,pirates,5,1398
18,n,sharks,5,1398
32,s,sharks,5,1398
6,s,harpy,5,1398
22,n,pirates,5,1398
16,s,crabmonsters,5,1398
37,s,merpeople,5,1398
100,n,unknown,5,1398
24,n,merpeople,5,1398
100,s,unknown,5,1398
26,n,pirates,5,1398
46,s,merpeople,5,1398
46,s,merpeople,5,1398
41,n,pirates,5,1398
28,n,sharks,5,1398
100,s,unknown,5,1398
11,n,pirates,5,1398
82,n,water elemental,5,1398
83,s,water elemental,5,1398
50,s,pirates,5,1398
21,n,sharks,5,1398
76,s,nessie,5,1398
39,s,kraken,5,1398
100,s,unknown,5,1398
48,n,kraken,5,1398
52,n,merpeople,5,1398
11,n,pirates,5,1398
5,n,harpy,5,1398
22,n,pirates,5,1398
83,s,water elemental,5,1398
20,s,pirates,5,1398
41,s,pirates,5,1398
100,n,unknown,5,1398
23,n,sharks,5,1398
61,n,merpeople,5,1398
47,s,pirates,5,1398
55,n,kraken,5,1398
58,s,kraken,5,1398
41,n,kraken,5,1398
3,s,crabmonsters,5,1398
34,s,crabmonsters,5,1398
65,n,merpeople,5,1398
12,n,merpeople,5,1398
48,n,kraken,5,1398
100,s,unknown,5,1398
82,s,water elemental,5,1398
41,s,pirates,5,1398
28,n,merpeople,5,1398
7,n,harpy,5,1398
52,s,merpeople,5,1398
17,s,pirates,5,1398
13,s,pirates,5,1398
9,n,harpy,5,1398
100,s,unknown,5,1398
35,s,kraken,5,1398
50,n,kraken,5,1398
23,n,pirates,5,1398
98,s,demon whale,5,1398
14,s,harpy,5,1398
20,n,pirates,5,1398
91,n,demon whale,5,1398
38,s,merpeople,5,1398
26,s,merpeople,5,1398
0,n,crabmonsters,5,1398
40,s,merpeople,5,1398
31,s,sharks,5,1398
11,s,harpy,5,1398
12,s,harpy,5,1398
20,s,sharks,5,1398
18,s,sharks,5,1398
100,n,unknown,5,1398
24,n,pirates,5,1398
29,n,pirates,5,1398
37,s,pirates,5,1398
35,n,pirates,5,1398
9,n,sharks,5,1398
100,s,unknown,5,1398
43,s,pirates,5,1398
24,n,pirates,5,1398
25,s,pirates,5,1398
91,n,nessie,5,1398
10,n,harpy,5,1398
74,n,water elemental,5,1398
59,s,crabmonsters,5,1398
50,s,kraken,5,1398
83,n,water elemental,5,1398
27,n,sharks,5,1398
100,n,unknown,5,1398
49,s,crabmonsters,5,1398
57,n,merpeople,5,1398
100,s,unknown,5,1398
44,s,merpeople,5,1398
34,n,pirates,5,1398
20,s,sharks,5,1398
34,n,pirates,5,1398
18,s,pirates,5,1398
12,s,harpy,5,1398
83,s,nessie,5,1398
12,n,crabmonsters,5,1398
46,n,pirates,5,1398
77,n,water elemental,5,1398
56,s,kraken,5,1398
18,s,pirates,5,1398
100,s,unknown,5,1398
59,s,kraken,5,1398
46,n,pirates,5,1398
100,n,unknown,5,1398
44,s,kraken,5,1398
47,s,merpeople,5,1398
21,n,pirates,5,1398
52,n,merpeople,5,1398
30,n,pirates,5,1398
15,s,pirates,5,1398
2,n,crabmonsters,5,1398
25,s,sharks,5,1398
100,s,unknown,5,1398
46,s,merpeople,5,1398
30,n,merpeople,5,1398
33,s,sharks,5,1398
16,s,crabmonsters,5,1398
26,s,sharks,5,1398
95,n,nessie,5,1398
77,s,water elemental,5,1398
25,n,crabmonsters,6,1398
12,s,harpy,6,1398
39,s,merpeople,6,1398
21,n,pirates,6,1398
48,n,crabmonsters,6,1398
15,s,pirates,6,1398
42,s,kraken,6,1398
78,n,water elemental,6,1398
37,n,pirates,6,1398
18,s,pirates,6,1398
74,s,water elemental,6,1398
16,n,sharks,6,1398
76,s,water elemental,6,1398
64,n,kraken,6,1398
50,s,kraken,6,1398
53,s,crabmonsters,6,1398
41,s,crabmonsters,6,1398
21,n,sharks,6,1398
79,n,water elemental,6,1398
49,n,pirates,6,1398
15,s,pirates,6,1398
12,n,pirates,6,1398
53,n,pirates,6,1398
54,n,merpeople,6,1398
87,s,crabmonsters,6,1398
100,n,unknown,6,1398
81,s,water elemental,6,1398
11,s,harpy,6,1398
16,n,sharks,6,1398
33,n,sharks,6,1398
76,n,water elemental,6,1398
79,n,water elemental,6,1398
63,s,kraken,6,1398
88,n,demon whale,6,1398
18,n,harpy,6,1398
100,n,unknown,6,1398
12,s,harpy,6,1398
34,n,sharks,6,1398
43,n,merpeople,6,1398
56,n,merpeople,6,1398
44,s,kraken,6,1398
27,s,sharks,6,1398
39,s,pirates,6,1398
18,n,merpeople,6,1398
100,n,unknown,6,1398
26,s,sharks,6,1398
37,s,merpeople,6,1398
9,s,pirates,6,1398
99,n,nessie,6,1398
100,s,unknown,6,1398
88,s,nessie,6,1398
56,n,merpeople,6,1398
15,s,pirates,6,1398
68,n,kraken,6,1398
15,s,pirates,6,1398
100,s,unknown,6,1398
33,s,sharks,6,1398
55,n,kraken,6,1398
82,n,nessie,6,1398
48,n,kraken,6,1398
100,s,unknown,6,1398
50,s,kraken,6,1398
77,s,nessie,6,1398
6,n,sharks,6,1398
55,n,kraken,6,1398
90,n,nessie,6,1398
28,s,sharks,6,1398
23,n,pirates,6,1398
39,n,merpeople,6,1398
11,s,merpeople,6,1398
25,n,pirates,6,1398
74,s,water elemental,6,1398
42,n,pirates,6,1398
26,s,pirates,6,1398
48,n,merpeople,6,1398
100,s,unknown,6,1398
46,n,kraken,6,1398
29,n,pirates,6,1398
81,s,water elemental,6,1398
54,s,kraken,6,1398
97,n,demon whale,6,1398
16,s,pirates,6,1398
21,n,pirates,6,1398
21,s,pirates,6,1398
19,s,pirates,6,1398
24,n,pirates,6,1398
50,n,kraken,6,1398
49,s,pirates,6,1398
16,n,pirates,6,1398
51,n,kraken,6,1398
37,s,sharks,6,1398
49,n,pirates,6,1398
39,s,pirates,6,1398
61,s,merpeople,6,1398
15,n,pirates,6,1398
62,n,kraken,6,1398
14,n,pirates,6,1398
100,s,unknown,6,1398
100,s,unknown,6,1398
47,n,pirates,6,1398
9,n,pirates,6,1398
17,s,pirates,6,1398
29,n,sharks,6,1398
24,s,sharks,6,1398
33,n,pirates,6,1398
14,s,harpy,6,1398
47,n,pirates,6,1398
49,s,merpeople,6,1398
89,n,nessie,6,1398
100,n,unknown,6,1398
53,n,kraken,6,1398
100,s,unknown,6,1398
99,s,nessie,6,1398
87,s,nessie,6,1398
39,n,merpeople,6,1398
82,s,water elemental,6,1398
43,s,merpeople,6,1398
37,s,crabmonsters,6,1398
100,s,unknown,6,1398
34,s,sharks,6,1398
74,n,water elemental,6,1398
20,s,sharks,6,1398
26,s,sharks,6,1398
78,n,water elemental,6,1398
100,n,unknown,6,1398
21,s,sharks,6,1398
100,s,unknown,6,1398
14,s,harpy,6,1398
17,s,pirates,6,1398
18,s,pirates,6,1398
9,n,harpy,6,1398
20,n,sharks,6,1398
82,s,water elemental,6,1398
28,s,pirates,6,1398
100,s,unknown,6,1398
42,n,pirates,6,1398
19,s,crabmonsters,6,1398
44,n,kraken,6,1398
79,s,water elemental,6,1398
21,n,pirates,6,1398
32,n,sharks,6,1398
52,s,kraken,6,1398
31,n,pirates,6,1398
17,s,harpy,6,1398
22,s,pirates,6,1398
38,s,pirates,6,1398
100,n,unknown,6,1398
29,s,sharks,6,1398
100,n,unknown,6,1398
34,s,pirates,6,1398
29,n,pirates,6,1398
50,n,kraken,6,1398
11,n,sharks,6,1398
42,n,sharks,6,1398
45,s,merpeople,6,1398
10,n,pirates,6,1398
61,s,kraken,6,1398
64,n,kraken,6,1398
49,n,kraken,6,1398
100,n,unknown,6,1398
100,s,unknown,6,1398
47,n,merpeople,6,1398
30,n,sharks,6,1398
92,s,nessie,6,1398
12,n,pirates,6,1398
21,s,pirates,6,1398
16,n,harpy,6,1398
12,n,harpy,6,1398
21,s,pirates,6,1398
47,s,pirates,6,1398
22,n,merpeople,6,1398
43,s,pirates,6,1398
52,n,merpeople,6,1398
13,s,pirates,6,1398
40,s,kraken,6,1398
100,n,unknown,6,1398
26,n,pirates,6,1398
98,s,merpeople,7,1398
45,n,merpeople,7,1398
96,n,nessie,7,1398
23,n,pirates,7,1398
34,n,sharks,7,1398
100,n,unknown,7,1398
47,s,merpeople,7,1398
19,n,harpy,7,1398
60,s,merpeople,7,1398
31,n,pirates,7,1398
50,n,pirates,7,1398
32,s,pirates,7,1398
37,s,pirates,7,1398
35,s,merpeople,7,1398
24,n,pirates,7,1398
27,s,sharks,7,1398
3,s,crabmonsters,7,1398
83,s,nessie,7,1398
28,n,pirates,7,1398
29,n,sharks,7,1398
91,n,nessie,7,1398
97,n,nessie,7,1398
14,n,harpy,7,1398
49,s,pirates,7,1398
28,s,pirates,7,1398
39,s,pirates,7,1398
26,s,sharks,7,1398
100,n,unknown,7,1398
32,s,pirates,7,1398
30,n,pirates,7,1398
1,s,crabmonsters,7,1398
39,s,crabmonsters,7,1398
20,n,pirates,7,1398
30,s,pirates,7,1398
27,n,sharks,7,1398
28,s,crabmonsters,7,1398
74,n,water elemental,7,1398
100,n,unknown,7,1398
43,n,pirates,7,1398
100,s,unknown,7,1398
90,n,nessie,7,1398
24,s,pirates,7,1398
80,s,water elemental,7,1398
48,n,kraken,7,1398
25,s,merpeople,7,1398
40,n,pirates,7,1398
21,s,pirates,7,1398
15,s,harpy,7,1398
20,s,pirates,7,1398
26,s,sharks,7,1398
30,s,merpeople,7,1398
5,n,crabmonsters,7,1398
35,n,sharks,7,1398
7,s,merpeople,7,1398
51,n,merpeople,7,1398
74,n,water elemental,7,1398
15,s,harpy,7,1398
25,n,sharks,7,1398
94,s,nessie,7,1398
28,n,pirates,7,1398
100,n,unknown,7,1398
10,n,harpy,7,1398
100,n,unknown,7,1398
100,n,unknown,7,1398
20,n,pirates,7,1398
17,n,pirates,7,1398
100,n,unknown,7,1398
49,n,kraken,7,1398
55,n,pirates,7,1398
100,n,unknown,7,1398
40,n,pirates,7,1398
27,n,sharks,7,1398
19,s,pirates,7,1398
17,n,pirates,7,1398
45,s,pirates,7,1398
20,n,pirates,7,1398
36,n,pirates,7,1398
100,n,unknown,7,1398
100,n,unknown,7,1398
25,s,pirates,7,1398
18,n,harpy,7,1398
22,s,pirates,7,1398
24,n,pirates,7,1398
17,n,pirates,7,1398
34,n,pirates,7,1398
42,n,pirates,7,1398
23,s,pirates,7,1398
18,n,pirates,7,1398
47,n,merpeople,7,1398
100,n,unknown,7,1398
17,s,pirates,7,1398
15,s,pirates,7,1398
21,s,pirates,7,1398
100,s,unknown,7,1398
100,s,unknown,7,1398
17,n,sharks,7,1398
65,n,merpeople,7,1398
100,n,unknown,7,1398
32,n,sharks,7,1398
100,s,unknown,7,1398
100,s,unknown,7,1398
63,n,kraken,7,1398
37,n,sharks,7,1398
34,n,sharks,7,1398
36,n,pirates,7,1398
11,n,pirates,7,1398
45,n,kraken,7,1398
44,s,pirates,7,1398
16,n,sharks,7,1398
7,s,sharks,7,1398
48,s,pirates,7,1398
100,n,unknown,7,1398
27,s,sharks,7,1398
20,n,pirates,7,1398
100,n,unknown,7,1398
22,s,pirates,7,1398
5,s,harpy,7,1398
24,n,sharks,7,1398
32,s,pirates,7,1398
74,n,water elemental,7,1398
25,s,sharks,7,1398
57,n,kraken,7,1398
35,s,pirates,7,1398
100,n,unknown,7,1398
36,n,kraken,7,1398
22,s,sharks,7,1398
100,s,unknown,7,1398
16,s,sharks,7,1398
100,n,unknown,7,1398
23,s,crabmonsters,7,1398
26,n,pirates,7,1398
15,n,pirates,7,1398
30,s,sharks,7,1398
32,n,pirates,7,1398
87,n,nessie,7,1398
84,s,nessie,7,1398
43,n,pirates,7,1398
22,s,harpy,7,1398
18,s,pirates,7,1398
79,n,nessie,7,1398
77,s,water elemental,7,1398
37,s,pirates,7,1398
14,n,pirates,7,1398
42,s,pirates,7,1398
12,s,pirates,7,1398
100,s,unknown,7,1398
44,n,kraken,7,1398
50,s,merpeople,7,1398
10,s,harpy,7,1398
45,s,kraken,7,1398
10,s,harpy,7,1398
62,s,kraken,7,1398
17,s,pirates,7,1398
15,s,pirates,7,1398
34,s,sharks,7,1398
87,s,nessie,7,1398
100,n,unknown,7,1398
20,n,pirates,7,1398
44,s,merpeople,7,1398
52,n,merpeople,7,1398
18,s,harpy,7,1398
25,n,pirates,7,1398
33,n,pirates,7,1398
41,n,merpeople,7,1398
30,s,pirates,7,1398
11,n,harpy,7,1398
15,n,harpy,7,1398
100,n,unknown,7,1398
100,s,unknown,7,1398
57,n,merpeople,7,1398
21,n,pirates,7,1398
53,s,pirates,7,1398
74,n,water elemental,7,1398
34,s,merpeople,7,1398
100,n,unknown,7,1398
82,n,water elemental,7,1398
8,n,harpy,7,1398
100,s,unknown,7,1398
17,n,crabmonsters,7,1398
12,n,harpy,7,1398
100,s,unknown,7,1398
21,s,pirates,7,1398
26,s,sharks,7,1398
12,s,pirates,7,1398
100,s,unknown,7,1398
20,n,pirates,7,1398
81,s,water elemental,7,1398
44,s,merpeople,7,1398
13,s,pirates,8,1398
26,n,crabmonsters,8,1398
72,s,merpeople,8,1398
82,n,nessie,8,1398
34,n,pirates,8,1398
30,s,pirates,8,1398
21,s,harpy,8,1398
46,s,pirates,8,1398
54,n,merpeople,8,1398
67,s,merpeople,8,1398
21,s,pirates,8,1398
93,s,crabmonsters,8,1398
14,n,merpeople,8,1398
26,s,sharks,8,1398
77,n,water elemental,8,1398
32,s,pirates,8,1398
34,s,pirates,8,1398
75,n,nessie,8,1398
24,s,sharks,8,1398
100,n,unknown,8,1398
70,s,kraken,8,1398
91,n,merpeople,8,1398
100,n,unknown,8,1398
81,n,water elemental,8,1398
76,s,crabmonsters,8,1398
83,s,water elemental,8,1398
75,n,water elemental,8,1398
75,s,water elemental,8,1398
24,n,pirates,8,1398
44,n,pirates,8,1398
32,s,pirates,8,1398
76,n,water elemental,8,1398
29,n,merpeople,8,1398
50,s,pirates,8,1398
100,n,unknown,8,1398
76,s,crabmonsters,8,1398
13,n,pirates,8,1398
79,s,water elemental,8,1398
74,s,water elemental,8,1398
26,n,sharks,8,1398
41,s,merpeople,8,1398
45,s,kraken,8,1398
47,s,pirates,8,1398
85,n,nessie,8,1398
63,s,merpeople,8,1398
28,s,pirates,8,1398
18,s,pirates,8,1398
45,n,pirates,8,1398
80,n,water elemental,8,1398
45,s,pirates,8,1398
36,n,pirates,8,1398
22,s,pirates,8,1398
28,n,sharks,8,1398
96,s,demon whale,8,1398
53,s,pirates,8,1398
33,s,pirates,8,1398
46,s,pirates,8,1398
43,s,pirates,8,1398
26,s,merpeople,8,1398
15,s,pirates,8,1398
88,s,demon whale,8,1398
51,s,merpeople,8,1398
53,n,kraken,8,1398
20,s,harpy,8,1398
9,s,harpy,8,1398
100,s,unknown,8,1398
27,s,pirates,8,1398
39,n,sharks,8,1398
85,n,water elemental,8,1398
74,s,water elemental,8,1398
57,s,kraken,8,1398
45,s,pirates,8,1398
26,n,sharks,8,1398
100,s,unknown,8,1398
40,s,pirates,8,1398
24,s,pirates,8,1398
22,s,sharks,8,1398
29,n,sharks,8,1398
83,s,demon whale,8,1398
79,s,water elemental,8,1398
23,n,pirates,8,1398
12,s,pirates,8,1398
100,s,unknown,8,1398
84,s,water elemental,8,1398
59,s,merpeople,8,1398
21,s,pirates,8,1398
82,s,nessie,8,1398
100,n,unknown,8,1398
50,s,kraken,8,1398
44,s,merpeople,8,1398
97,s,demon whale,8,1398
47,s,pirates,8,1398
33,s,sharks,8,1398
37,s,pirates,8,1398
67,s,kraken,8,1398
39,n,pirates,8,1398
9,n,harpy,8,1398
24,s,sharks,8,1398
29,s,sharks,8,1398
50,s,crabmonsters,8,1398
78,n,water elemental,8,1398
25,n,sharks,8,1398
16,n,harpy,8,1398
60,s,kraken,8,1398
18,s,harpy,8,1398
31,s,sharks,8,1398
15,n,sharks,8,1398
17,s,sharks,8,1398
54,n,kraken,8,1398
24,s,pirates,8,1398
63,n,kraken,8,1398
64,n,kraken,8,1398
10,n,crabmonsters,8,1398
100,s,unknown,8,1398
22,s,pirates,8,1398
100,s,unknown,8,1398
5,n,harpy,8,1398
14,n,pirates,8,1398
42,s,pirates,8,1398
20,n,pirates,8,1398
64,n,kraken,8,1398
45,n,kraken,8,1398
17,n,sharks,8,1398
32,s,sharks,8,1398
100,n,unknown,8,1398
26,n,sharks,8,1398
81,n,water elemental,8,1398
93,n,nessie,8,1398
58,s,merpeople,8,1398
18,s,pirates,8,1398
100,n,unknown,8,1398
40,n,kraken,8,1398
79,s,water elemental,8,1398
21,n,sharks,8,1398
12,n,sharks,8,1398
15,s,pirates,8,1398
57,n,kraken,8,1398
19,s,harpy,8,1398
75,n,merpeople,8,1398
55,s,kraken,8,1398
100,s,unknown,8,1398
29,s,sharks,8,1398
100,s,unknown,8,1398
21,s,pirates,8,1398
78,n,water elemental,8,1398
5,n,pirates,8,1398
18,n,pirates,8,1398
58,n,pirates,8,1398
23,n,pirates,8,1398
100,n,unknown,8,1398
100,s,unknown,8,1398
30,s,pirates,8,1398
20,s,merpeople,8,1398
35,n,kraken,8,1398
43,n,pirates,8,1398
46,s,kraken,8,1398
15,s,harpy,8,1398
31,s,sharks,8,1398
100,n,unknown,8,1398
37,s,pirates,8,1398
75,n,water elemental,8,1398
46,s,pirates,8,1398
100,n,unknown,8,1398
91,n,demon whale,8,1398
15,n,pirates,8,1398
54,s,kraken,8,1398
12,n,crabmonsters,8,1398
58,n,kraken,8,1398
12,n,sharks,8,1398
13,n,harpy,8,1398
43,n,pirates,8,1398
91,n,crabmonsters,8,1398
18,s,harpy,8,1398
45,s,merpeople,8,1398
34,s,sharks,8,1398
62,n,merpeople,8,1398
6,n,merpeople,8,1398
16,s,pirates,8,1398
20,s,pirates,8,1398
25,s,pirates,8,1398
61,s,merpeople,8,1398
83,n,water elemental,8,1398
33,s,pirates,8,1398
61,s,merpeople,9,1398
11,s,sharks,9,1398
17,n,pirates,9,1398
57,s,merpeople,9,1398
85,n,water elemental,9,1398
13,s,pirates,9,1398
37,s,pirates,9,1398
48,n,merpeople,9,1398
26,n,sharks,9,1398
50,s,pirates,9,1398
30,n,pirates,9,1398
59,s,kraken,9,1398
31,n,pirates,9,1398
71,s,kraken,9,1398
11,n,sharks,9,1398
22,n,sharks,9,1398
100,s,unknown,9,1398
28,n,merpeople,9,1398
39,s,sharks,9,1398
57,n,merpeople,9,1398
100,n,unknown,9,1398
43,s,pirates,9,1398
40,n,pirates,9,1398
80,s,nessie,9,1398
66,n,merpeople,9,1398
14,s,crabmonsters,9,1398
79,s,demon whale,9,1398
76,n,water elemental,9,1398
28,s,sharks,9,1398
18,s,pirates,9,1398
12,s,crabmonsters,9,1398
52,s,merpeople,9,1398
87,n,nessie,9,1398
16,s,sharks,9,1398
48,n,merpeople,9,1398
13,s,pirates,9,1398
5,n,pirates,9,1398
54,n,kraken,9,1398
16,n,pirates,9,1398
14,n,pirates,9,1398
43,n,merpeople,9,1398
17,n,sharks,9,1398
25,s,merpeople,9,1398
100,n,unknown,9,1398
